1385;"UI/Login.img/NewChar/scroll/0"
1386;"UI/Login.img/NewChar/BtCheck"
1387;"UI/Login.img/NewChar/BtYes"
1388;"UI/Login.img/NewChar/BtNo"
1389;"UI/Login.img/NewChar/dice"
1390;"UI/Login.img/NewChar/statTb"
1391;"UI/Login.img/Title/BtLogin"
1392;"UI/Login.img/Title/BtGuestLogin"
1393;"UI/Login.img/Title/BtLoginIDSave"
1394;"UI/Login.img/Title/BtLoginIDLost"
1395;"UI/Login.img/Title/BtPasswdLost"
1396;"UI/Login.img/Title/BtNew"
1397;"UI/Login.img/Title/BtHomePage"
1398;"UI/Login.img/Title/BtQuit"
1399;"UI/Login.img/Title/check/0"
1400;"UI/Login.img/Title/check/1"
1401;"UI/Login.img/WorldSelect/BtWorld/%d"
1402;"UI/Login.img/WorldSelect/BtWorld/t%d"
1403;"UI/Login.img/WorldSelect/BtWorld/e"
1404;"UI/Login.img/WorldSelect/chBackgrn"
1405;"UI/Login.img/WorldSelect/channel/chgauge"
1406;"UI/Login.img/WorldSelect/BtGoworld"
1407;"WorldSelect"
1408;"UI/Login.img/WorldSelect/channel/%d/normal"
1409;"UI/Login.img/WorldSelect/channel/%d/disabled"
1410;"UI/Login.img/WorldSelect/scroll/0"
1411;"UI/Login.img/WorldSelect/scroll/1"
1412;"UI/Login.img/WorldSelect/world/%d"
1413;"UI/Login.img/WorldSelect/world/t%d"
1414;"UI/Login.img/WorldSelect/channel/chSelect"
1415;"Since There Are Many\r\nConcurrent Users in This World,\r\nYou May Encounter Some Difficulties During the Game Play."
1416;"The Concurrent Users in This World\r\nHave Reached the Max.\r\nPlease Try Again Later."
1417;"UI/Login.img/Notice/Loading/backgrnd"
1418;"UI/Login.img/Notice/Loading/BtCancel"
1419;"UI/Login.img/Notice/Loading/bar"
1420;"UI/Login.img/Notice/Loading/bar/%d"
1421;"UI/Gateway.img/WorldSelect"
1422;"logo"
1423;"UI/Gateway.img/WorldSelect/icon"
1424;"UI/Gateway.img/WorldSelect/tooltip"
1425;"UI/Gateway.img/WorldSelect/step/0"
1426;"UI/Gateway.img/WorldSelect/shadow"
1427;"UI/Gateway.img/WorldSelect/BtReturn"
1428;"UI/Login.img/Common/step/5"
1429;"UI/Logo.img/Wizet"
1430;"UI/Logo.img/Nexon"
1431;"Etc/Category.img"
1432;"CategorySub"
1433;"Name"
1434;"UI/ChatBalloon.img/"
1435;"npc"
1436;"adboard"
1437;"Enter a note."
1438;"The chalkboard has closed."
1439;"You cannot use the chalkboard here."
1440;"nw"
1441;"n"
1442;"ne"
1443;"e"
1444;"w"
1445;"c"
1446;"sw"
1447;"s"
1448;"arrow"
1449;"slArrow"
1450;"selArrow"
1451;"swlArrow"
1452;"nelArrow"
1453;"nwlArrow"
1454;"clr"
1455;"Canvas#Font"
1456;"BA"
1457;"B"
1458;"S"
1459;"UI/ChatBalloon.img/miniroom"
1460;"PersonalShop"
1461;"Omok"
1462;"backgrnd2"
1463;"MemoryGame/%d"
1464;"Lock"
1465;"Unlock"
1466;"cNum"
1467;"mNum"
1468;"Able"
1469;"Disable"
1470;"Progress"
1471;"Etc/Curse.img"
1472;"Etc/Swindle.img/"
1473;"Etc/Swindle.img/%d/word"
1474;"Etc/Swindle.img/%d/warn"
1475;"comma"
1476;"AM"
1477;"PM"
1478;"normal"
1479;"/normal/0"
1480;"pressed"
1481;"/pressed/0"
1482;"disabled"
1483;"/disabled/0"
1484;"mouseOver"
1485;"/mouseOver/0"
1486;"keyFocused"
1487;"/keyFocused/0"
1488;"BtMouseClick"
1489;"BtMouseOver"
1490;"title"
1491;"Desc"
1492;"desc"
1493;"Min"
1494;"min"
1495;"max"
1496;"/enabled/prev0"
1497;"/enabled/prev1"
1498;"/enabled/next0"
1499;"/enabled/next1"
1500;"/enabled/base"
1501;"/enabled/thumb0"
1502;"/enabled/thumb1"
1503;"/disabled/prev"
1504;"/disabled/next"
1505;"/disabled/base"
1506;"shipObj"
1507;"shipKind"
1508;"tMove"
1509;"f"
1510;"x0"
1511;"snowBall"
1512;"dx"
1513;"dy"
1514;"dx1"
1515;"dy1"
1516;"xMin"
1517;"xMax"
1518;"portal"
1519;"snowMan"
1520;"Fly"
1521;"Etc/MakeCharInfo.img/%sCharMale"
1522;"Etc/MakeCharInfo.img/%sCharFemale"
1523;"Etc/MakeCharInfo.img/PremiumCharMale"
1524;"Etc/MakeCharInfo.img/PremiumCharFemale"
1525;"Etc/MakeCharInfo.img/Info/CharMale"
1526;"Etc/MakeCharInfo.img/Info/CharFemale"
1527;"Etc/MakeCharInfo.img/Name/CharMale/%d/%d"
1528;"Etc/MakeCharInfo.img/Name/CharFemale/%d/%d"
1529;"Etc/MakeCharInfo.img/Name/PremiumCharMale/%d/%d"
1530;"Etc/MakeCharInfo.img/Name/PremiumCharFemale/%d/%d"
1531;"foothold"
1532;"ladderRope"
1533;"tile"
1534;"Map/Tile/"
1535;"tS"
1536;"u"
1537;"no"
1538;"zM"
1539;"obj"
1540;"Map/Obj/%s.img/%s/%s/%s"
1541;"oS"
1542;"l0"
1543;"l1"
1544;"l2"
1545;"blend"
1546;"once"
1547;"obstacle"
1548;"damage"
1549;"mobdamage"
1550;"dir"
1551;"back"
1552;"bS"
1553;"Map/Back/"
1554;"rx"
1555;"ry"
1556;"cx"
1557;"cy"
1558;"ani"
1559;"a"
1560;"type"
1561;"front"
1562;"back%d"
1563;"back/%d"
1564;"ani/%d"
1565;"moveType"
1566;"moveR"
1567;"moveW"
1568;"moveH"
1569;"moveP"
1570;"cloud"
1571;"Map/MapHelper.img/weather/cloud"
1572;"noresize"
1573;"VRLeft"
1574;"VRRight"
1575;"VRTop"
1576;"VRBottom"
1577;"VRLimit"
1578;"bgm"
1579;"Sound/"
1580;"UI/UIWindow.img/Minigame/Omok/backgrnd"
1581;"UI/UIWindow.img/Minigame/MemoryGame/backgrnd"
1582;"UI/UIWindow.img/Minigame/Common"
1583;"UI/UIWindow.img/Minigame/MemoryGame/card"
1584;"UI/UIWindow.img/Minigame/MemoryGame/number"
1585;"UI/UIWindow.img/Minigame/Omok/stone/%d"
1586;"UI/UIWindow.img/PersonalShop/backgrnd"
1587;"UI/UIWindow.img/Shop/select"
1588;"UI/UIWindow.img/Shop/meso"
1589;"UI/UIWindow.img/Shop/token"
1590;"UI/UIWindow.img/PersonalShop/BtStart"
1591;"UI/UIWindow.img/PersonalShop/BtBan"
1592;"UI/UIWindow.img/Shop/BtBuy"
1593;"UI/UIWindow.img/Shop/BtSell"
1594;"UI/UIWindow.img/BtUIClose2"
1595;"UI/UIWindow.img/Shop/BtRecharge"
1596;"UI/UIWindow.img/Shop/backgrnd"
1597;"UI/UIWindow.img/PersonalShop/backgrnd2"
1598;"barBagic"
1599;"mark"
1600;"info2"
1601;"info3"
1602;"Enter"
1603;"Match"
1604;"NoMatch"
1605;"Draw"
1606;"Win"
1607;"Loose"
1608;"Timer"
1609;"Ready"
1610;"Open"
1611;"Mushroom"
1612;"Slime"
1613;"Reel"
1614;"UI/UIWindow.img/Minigame/Common/btStart"
1615;"UI/UIWindow.img/Minigame/Common/btReady"
1616;"UI/UIWindow.img/Minigame/Common/btDraw"
1617;"UI/UIWindow.img/Minigame/Common/btAbsten"
1618;"UI/UIWindow.img/Minigame/Common/btBan"
1619;"UI/UIWindow.img/Minigame/Common/btExit"
1620;"UI/UIWindow.img/Minigame/Common/btRefund"
1621;"turn"
1622;"UI/UIWindow.img/Minigame/MemoryGame/effect%d"
1623;"charLose"
1624;"charWin"
1625;"win"
1626;"draw"
1627;"lose"
1628;"readyOn"
1629;"readyOff"
1630;"UI/UIWindow.img/MultiLine/backgrnd"
1631;"UI/UIWindow.img/MultiLine/BtClose"
1632;"iconReward"
1633;"iconRaw"
1634;"iconShop"
1635;"Effect/Summon.img/%d"
1636;"Sound/Skill.img/%07d/Hit"
1637;"/hitAfter"
1638;"mob"
1639;"Mob/%07d.img/stand/0"
1640;"mobHP"
1641;"bridleMsgType"
1642;"bridleProp"
1643;"bridlePropChg"
1644;"useDelay"
1645;"delayMsg"
1646;"nomobMsg"
1647;"Mob/"
1648;"Mob/%s.img"
1649;"name"
1650;"func"
1651;"species"
1652;"bodyAttack"
1653;"hideHP"
1654;"hideLevel"
1655;"level"
1656;"maxHP"
1657;"maxMP"
1658;"speed"
1659;"flySpeed"
1660;"chaseSpeed"
1661;"PADamage"
1662;"PDDamage"
1663;"MADamage"
1664;"MDDamage"
1665;"acc"
1666;"eva"
1667;"exp"
1668;"pushed"
1669;"elemAttr"
1670;"hpRecovery"
1671;"mpRecovery"
1672;"HPgaugeHide"
1673;"AngerGauge"
1674;"ChargeCount"
1675;"pickUp"
1676;"firstAttack"
1677;"fs"
1678;"inactive"
1679;"jumpAttack"
1680;"range"
1681;"mobCount"
1682;"attackCount"
1683;"bulletCount"
1684;"bulletConsume"
1685;"mastery"
1686;"r"
1687;"screen"
1688;"keywordEffect"
1689;"keyword"
1690;"Mob/%07d.img/%s/info/effect"
1691;"Mob/%07d.img/%s/info/hit"
1692;"Mob/%07d.img/%s/info/ball"
1693;"Mob/%07d.img/%s/info/areaWarning"
1694;"Mob/%07d.img/%s/info/areaAttack"
1695;"attach"
1696;"attackAfter"
1697;"effectAfter"
1698;"UI/UIWindow.img/ItemMove/backgrnd"
1699;"UI/UIWindow.img/ItemMove/BtMove"
1700;"UI/UIWindow.img/ItemMove/BtCancel"
1701;"UI/UIWindow.img/ItemMove/BtCoin"
1702;"UI/UIWindow.img/ItemMove/BtClose"
1703;"굴림"
1704;"돋움"
1705;"바탕"
1706;"궁서"
1707;"UI/Basic.img/dcMark"
1708;"String/Npc.img"
1709;"Npc/"
1710;"Npc/%s.img"
1711;"dcMark"
1712;"speak"
1713;"dcLeft"
1714;"dcTop"
1715;"dcRight"
1716;"dcBottom"
1717;"talkMouseOnly"
1718;"shop"
1719;"trunk"
1720;"trunkGet"
1721;"trunkPut"
1722;"storebank"
1723;"white/0"
1724;"white/1"
1725;"white/2"
1726;"black/0"
1727;"black/1"
1728;"black/2"
1729;"Effect/PetEff.img/Basic/LevelUp"
1730;"Effect/PetEff.img/Basic/Teleport"
1731;"Effect/PetEff.img/Basic/Evolution"
1732;"Effect/PetEff.img/%07d/warp"
1733;"String/PetDialog.img"
1734;"Item/Pet"
1735;"Item/Pet/"
1736;"Item/Cash/"
1737;"interact"
1738;"inc"
1739;"prob"
1740;"command"
1741;"fail"
1742;"cursed"
1743;"recover"
1744;"randstat"
1745;"preventslip"
1746;"warmsupport"
1747;"food"
1748;"monolog"
1749;"pn"
1750;"pt"
1751;"tm"
1752;"tn"
1753;"pv"
1754;"Map/MapHelper.img"
1755;"game"
1756;"%2s %2d : %2d"
1757;"%2s %2d : 00"
1758;"Item/Special/0900.img"
1759;"%08d"
1760;"%s\Maple%04d.jpg"
1761;"MapleStoryAcGuardian"
1762;"%s_%08x"
1763;"cmap.img/1"
1764;"Character/Afterimage/hit.img/sword"
1765;"Character/Afterimage/hit.img/mace"
1766;"ResMan"
1767;"Sound_DX8"
1768;"NameSpace"
1769;"NameSpace#FileSystem"
1770;"fieldType"
1771;"streetName"
1772;"mapName"
1773;"mapMark"
1774;"Map/MapHelper.img/mark/"
1775;"fieldLimit"
1776;"area"
1777;"o"
1778;"help"
1779;"help%d"
1780;"recoveryHP"
1781;"recoveryMP"
1782;"reduceHPAmount"
1783;"bUnableToShop"
1784;"bUnableToChangeChannel"
1785;"seat"
1786;"townPortal"
1787;"timer"
1788;"clock"
1789;"page"
1790;"fc"
1791;"fb"
1792;"width"
1793;"height"
1794;"Congrats on 5th Anniversary"
1795;"Maple's the bomb!"
1796;"/m"
1797;"[POSITION] Map : %09d  X : %d  Y : %d"
1798;"/pos"
1799;"/clip"
1800;"/uclip"
1801;"/c"
1802;"/block"
1803;"/unblock"
1804;"/norank"
1805;"/ch"
1806;"/ban"
1807;"/h"
1808;"/alertall"
1809;"/noticeall"
1810;"/alertch"
1811;"/noticech"
1812;"/alertmap"
1813;"/noticemap"
1814;"/create"
1815;"/d"
1816;"/exp"
1817;"/pton"
1818;"/ptoff"
1819;"/pg"
1820;"/varset"
1821;"/varget"
1822;"/tmset"
1823;"/tmon"
1824;"/kill"
1825;"/questset"
1826;"/questreset"
1827;"/summon"
1828;"/mobhp"
1829;"/levelset"
1830;"/mmon"
1831;"/mmoff"
1832;"/snow"
1833;"/w"
1834;"/mclip"
1835;"/dshop"
1836;"/flag"
1837;"%s : %s"
1838;"%s>> %s"
1839;"%s[%s]>> %s"
1840;"%s<< %s"
1841;" (%09d)"
1842;"/map %d"
1843;"floatType"
1844;"path"
1845;"bgmPath"
1846;"isBgmOrEffect"
1847;"/Etc/OXQuiz.img"
1848;"Map/MapHelper.img/portal/game/pg"
1849;"Map/Map"
1850;"Etc/Tips.img/info"
1851;"levelMin"
1852;"levelMax"
1853;"dayByDay"
1854;"all"
1855;"tip"
1856;"Etc/Tips.img/all"
1857;"Etc/Tips.img/%s"
1858;"UI/UIWindow.img/TradingRoom/backgrnd"
1859;"UI/UIWindow.img/TradingRoom/BtTrade"
1860;"UI/UIWindow.img/TradingRoom/BtCoin"
1861;"UI/UIWindow.img/TradingRoom/BtReset"
1862;"UI/UIWindow.img/BtUIClose"
1863;"UI/UIWindow.img/Trunk/en"
1864;"UI/UIWindow.img/Trunk/BtGet"
1865;"UI/UIWindow.img/Trunk/BtPut"
1866;"UI/UIWindow.img/Trunk/BtSort"
1867;"UI/UIWindow.img/Trunk/backgrnd"
1868;"UI/UIWindow.img/StoreBank/BtGetAll"
1869;"UI/UIWindow.img/MultiLine/backgrnd2"
1870;"msgIn"
1871;"4 X 3"
1872;"5 X 4"
1873;"6 X 5"
1874;"UI/UIWindow.img/MinigameTable/backgrnd"
1875;"UI/UIWindow.img/MinigameTable"
1876;"UI/UIWindow.img/MinigameTable/BtUP"
1877;"UI/UIWindow.img/MinigameTable/BtDown"
1878;"back0"
1879;"back1"
1880;"table1"
1881;"Line"
1882;"ing0"
1883;"ing1"
1884;"UI/UIWindow.img/Minigame/Omok/backgrnd2"
1885;"UI/UIWindow.img/Minigame/MemoryGame/backgrnd2"
1886;"DragStart"
1887;"UI/UIWindow.img/Item/BtCoin"
1888;"UI/UIWindow.img/Item/activeIcon"
1889;"UI/UIWindow.img/Item/bossPetIcon"
1890;"UI/UIWindow.img/Item/BtGather"
1891;"UI/UIWindow.img/Item/BtSort"
1892;"UI/UIWindow.img/Item/Quality/0/0"
1893;"UI/UIWindow.img/Item/Quality/1/0"
1894;"UI/UIWindow.img/Item/Quality/2/0"
1895;"UI/UIWindow.img/Item/Quality/3/0"
1896;"UI/UIWindow.img/Item/Quality/4/0"
1897;"UI/UIWindow.img/Item/Quality/5/0"
1898;"UI/UIWindow.img/Item/shadow"
1899;"UI/UIWindow.img/Messenger/blink"
1900;"-------------------------"
1901;"UI/UIWindow.img/Messenger/chatBalloon"
1902;"UI/UIWindow.img/Messenger/backgrnd"
1903;"UI/UIWindow.img/Messenger/backgrnd2"
1904;"UI/UIWindow.img/Messenger/backgrnd3"
1905;"UI/UIWindow.img/Messenger/charView"
1906;"UI/UIWindow.img/Messenger/BtMin"
1907;"UI/UIWindow.img/Messenger/BtMax"
1908;"/q"
1909;"/Q"
1910;"miniMap"
1911;"hideMinimap"
1912;"miniMapOnOff"
1913;"canvas"
1914;"centerX"
1915;"centerY"
1916;"mag"
1917;"life"
1918;"permanent"
1919;"PERMANENT"
1920;"noRevive"
1921;"limitedLife"
1922;"UI/UIWindow.img/MiniMap"
1923;"UI/UIWindow.img/EnergyBar"
1924;"UI/UIWindow.img/EnergyBar/Gage/%d/0"
1925;"UI/UIWindow.img/EnergyBar/Gage/%d/1"
1926;"Displays the energy level that's been charged.\nUse the mouse to change position."
1927;"reqLevel"
1928;"maxLevel"
1929;"reqMobLevel"
1930;"reqMap"
1931;"UI/UIWindow.img/Quest/backgrnd2"
1932;"UI/UIWindow.img/Quest/notice/%d"
1933;"UI/UIWindow.img/Quest/notice%d"
1934;"UI/UIWindow.img/Quest/notice"
1935;"Etc/QuestInfo.img"
1936;"UI/UIWindow.img/Quest/line"
1937;"UI/UIWindow.img/Quest/icon0"
1938;"UI/UIWindow.img/Quest/icon1"
1939;"UI/UIWindow.img/Quest/icon2"
1940;"UI/UIWindow.img/Quest/icon3"
1941;"UI/UIWindow.img/Quest/icon4"
1942;"UI/UIWindow.img/Quest/icon5"
1943;"UI/UIWindow.img/Quest/icon6"
1944;"UI/UIWindow.img/Quest/icon7"
1945;"UI/UIWindow.img/Quest/icon8"
1946;"UI/UIWindow.img/Quest/icon9"
1947;"%07d"
1948;"island"
1949;"subject"
1950;"req"
1951;"prev"
1952;"next"
1953;"end"
1954;"UI/Basic.img/Notice/backgrnd"
1955;"UI/Basic.img/YesNo/backgrnd"
1956;"UI/Basic.img/BtYes"
1957;"UI/Basic.img/BtNo"
1958;" I"
1959;" II"
1960;" III"
1961;" IV"
1962;" V"
1963;"UI/UIWindow.img/Skill/BtSpUp"
1964;"UI/UIWindow.img/Skill/skill0"
1965;"UI/UIWindow.img/Skill/skill1"
1966;"UI/UIWindow.img/Skill/recommend/0"
1967;"UI/UIWindow.img/SkillEx/backgrnd"
1968;"UI/UIWindow.img/SkillEx/BtSpUp"
1969;"UI/UIWindow.img/SkillEx/BtDlg"
1970;"UI/UIWindow.img/SkillEx/skill0"
1971;"UI/UIWindow.img/SkillEx/skill1"
1972;"UI/UIWindow.img/SkillEx/recommend/0"
1973;"UI/UIWindow.img/SkillEx/SpNum"
1974;"UI/UIWindow.img/SkillEx/Glow"
1975;"UI/UIWindow.img/SkillEx/Dragon/%d"
1976;"UI/UIWindow.img/SkillEx/egg/%d"
1977;"UI/UIWindow.img/Stat/backgrnd2"
1978;"String/ToolTipHelp.img/Game/UIWnd/StatDetail"
1979;"%d (%d%+d)"
1980;"%d ~ %d"
1981;"%d%%"
1982;"+%d"
1983;"UI/UIWindow.img/Stat/BtApUp"
1984;"UI/UIWindow.img/Stat/BtAuto"
1985;"UI/UIWindow.img/Stat/BtAuto1"
1986;"UI/UIWindow.img/Stat/BtAuto2"
1987;"UI/UIWindow.img/Stat/Disabled/"
1988;"String/ToolTipHelp.img/Game/Button/StatAuto"
1989;"String/ToolTipHelp.img/Game/Button/StatAuto1"
1990;"String/ToolTipHelp.img/Game/Button/StatAuto2"
1991;"    Your AP will be distributed as follows:\r\n\r\n"
1992;"     %s : +%d\r\n"
1993;"String/ToolTipHelp.img/Game/UIWnd/Stat"
1994;"%d (%d%%)"
1995;"UI/UIWindow.img/Stat/Job"
1996;"UI/StatusBar.img"
1997;"UI/StatusBar.img/gauge/bar"
1998;"UI/StatusBar.img/gauge/gray"
1999;"UI/StatusBar.img/gauge/tempExp"
2000;"gauge"
2001;"HP"
2002;"hp"
2003;"MP"
2004;"mp"
2005;"pad"
2006;"pdd"
2007;"mad"
2008;"mdd"
2009;"craft"
2010;"hpCon"
2011;"mpCon"
2012;"moneyCon"
2013;"itemCon"
2014;"itemConNo"
2015;"UI/StatusBar.img/BtShop"
2016;"UI/StatusBar.img/BtShort"
2017;"UI/StatusBar.img/BtMenu"
2018;"UI/StatusBar.img/BtClaim"
2019;"UI/StatusBar.img/BtKey"
2020;"UI/StatusBar.img/BtQuick"
2021;"UI/StatusBar.img/EquipKey"
2022;"UI/StatusBar.img/InvenKey"
2023;"UI/StatusBar.img/StatKey"
2024;"UI/StatusBar.img/SkillKey"
2025;"UI/StatusBar.img/KeySet"
2026;"UI/StatusBar.img/QuickSlot"
2027;"UI/StatusBar.img/QuickSlotD"
2028;"UI/StatusBar.img/EquipKey/ani"
2029;"UI/StatusBar.img/InvenKey/ani"
2030;"UI/StatusBar.img/StatKey/ani"
2031;"UI/StatusBar.img/SkillKey/ani"
2032;"String/ToolTipHelp.img/Game/Button/Shop"
2033;"String/ToolTipHelp.img/Game/Button/Item"
2034;"String/ToolTipHelp.img/Game/Button/Equip"
2035;"String/ToolTipHelp.img/Game/Button/Claim"
2036;"String/ToolTipHelp.img/Game/Button/Stat"
2037;"String/ToolTipHelp.img/Game/Button/Skill"
2038;"String/ToolTipHelp.img/Game/Button/Chat"
2039;"String/ToolTipHelp.img/Game/Button/Menu"
2040;"String/ToolTipHelp.img/Game/Button/KeySet"
2041;"String/ToolTipHelp.img/Game/Button/QuickSlot"
2042;"String/ToolTipHelp.img/Game/Button/QuickSlotD"
2043;"String/ToolTipHelp.img/Game/Button/QuestAlarm"
2044;"base"
2045;"%s / %s / %s"
2046;"HP : %d / %d"
2047;"MP : %d / %d"
2048;"Level : %d"
2049;"[Required]"
2050;"Lv.%d"
2051;"%.2f%%"
2052;"UI/UIWindow.img/ToolTip/Equip/Can"
2053;"UI/UIWindow.img/ToolTip/Equip/Cannot"
2054;"UI/UIWindow.img/ToolTip/Equip/Star"
2055;"Star"
2056;"reqLEV"
2057;"reqSTR"
2058;"reqDEX"
2059;"reqINT"
2060;"reqLUK"
2061;"reqPOP"
2062;"reqJob"
2063;"reqRUC"
2064;"tuc"
2065;"incSTR"
2066;"incDEX"
2067;"incINT"
2068;"incLUK"
2069;"incMHP"
2070;"incMMP"
2071;"incPAD"
2072;"incPDD"
2073;"incMAD"
2074;"incMDD"
2075;"incACC"
2076;"incEVA"
2077;"incCraft"
2078;"incSpeed"
2079;"incJump"
2080;"incSwim"
2081;"incSkill"
2082;"incAllskill"
2083;"RecoveryHP"
2084;"RecoveryMP"
2085;"RecoveryUP"
2086;"cash"
2087;"noMoveToLocker"
2088;"%s (+%d)"
2089;"%s (+%d%s)"
2090;"descD"
2091;"UI/UIWindow.img/UserInfo/backgrnd"
2092;"UI/UIWindow.img/UserInfo/backgrnd2"
2093;"UI/UIWindow.img/UserInfo/backgrnd3"
2094;"UI/UIWindow.img/UserInfo/backgrnd4"
2095;"UI/UIWindow.img/UserInfo/backgrnd5"
2096;"UI/UIWindow.img/UserInfo/backgrnd6"
2097;"UI/UIWindow.img/UserInfo/backgrnd7"
2098;"UI/UIWindow.img/ExceptionItemSearch/backgrnd"
2099;"UI/UIWindow.img/ExceptionItemSearch/BtSearch"
2100;"UI/UIWindow.img/ExceptionItemSearch/resultback"
2101;"UI/UIWindow.img/ExceptionItemSearch/BtSave"
2102;"UI/UIWindow.img/ExceptionItemSearch/BtDelete"
2103;"ReqLv : %d"
2104;"UI/UIWindow.img/Stat/BtDetail"
2105;"UI/UIWindow.img/Equip/BtDetail"
2106;"UI/UIWindow.img/UserList/Friend"
2107;"friend0"
2108;"friend1"
2109;"friend2"
2110;"friend3"
2111;"friend4"
2112;"friend5"
2113;"friend6"
2114;"buttonbg"
2115;"icon0"
2116;"icon1"
2117;"icon2"
2118;"icon3"
2119;"icon4"
2120;"icon5"
2121;"%d/%d"
2122;"[%d/%d]"
2123;"UI/UIWindow.img/UserList/Party"
2124;"party0"
2125;"party1"
2126;"party2"
2127;"party3"
2128;"party4"
2129;"party5"
2130;"UI/UIWindow.img/UserList/backgrnd"
2131;"UI/UIWindow.img/UserList/backgrnd2"
2132;"UI/UIWindow.img/UserList/backgrnd3"
2133;"UI/UIWindow.img/UserList/Friend/GroupMod/backgrnd"
2134;"UI/UIWindow.img/UserList/Friend/GroupMod/BtOk"
2135;"UI/UIWindow.img/UserList/Friend/GroupMod/BtCancel"
2136;"UI/UIWindow.img/UserList/Friend/BtAdd"
2137;"UI/UIWindow.img/UserList/Friend/BtMod"
2138;"UI/UIWindow.img/UserList/Friend/BtDelete"
2139;"UI/UIWindow.img/UserList/Friend/BtAddFriend"
2140;"UI/UIWindow.img/UserList/Friend/BtAddGroup"
2141;"UI/UIWindow.img/UserList/Friend/BtWhisper"
2142;"UI/UIWindow.img/UserList/Friend/BtGroupWhisper"
2143;"UI/UIWindow.img/UserList/Friend/BtBlock"
2144;"UI/UIWindow.img/UserList/Friend/BtUnBlock"
2145;"UI/UIWindow.img/UserList/Friend/BtChat"
2146;"UI/UIWindow.img/UserList/Friend/BtParty"
2147;"UI/UIWindow.img/UserList/Friend/BtMessage"
2148;"UI/UIWindow.img/UserList/Friend/BtShowAll"
2149;"UI/UIWindow.img/UserList/Friend/BtShowOnline"
2150;"UI/UIWindow.img/UserList/Friend/BtFind"
2151;"UI/UIWindow.img/UserList/Friend/BtInfo"
2152;"UI/UIWindow.img/UserList/Party/BtCreate"
2153;"UI/UIWindow.img/UserList/Party/BtInvite"
2154;"UI/UIWindow.img/UserList/Party/BtKick"
2155;"UI/UIWindow.img/UserList/Party/BtWithdraw"
2156;"UI/UIWindow.img/UserList/Party/BtWhisper"
2157;"UI/UIWindow.img/UserList/Party/BtChat"
2158;"UI/UIWindow.img/UserList/Party/BtHP"
2159;"UI/UIWindow.img/UserList/Party/PartyHP"
2160;"UI/UIWindow.img/Guild/GuildInfo"
2161;"UI/UIWindow.img/UserList/Guild/GuildInfo"
2162;"UI/UIWindow.img/UserList/Guild/Make/backgrnd"
2163;"UI/UIWindow.img/UserList/Guild/Make/message"
2164;"UI/UIWindow.img/UserList/Guild/Make/BtAgree"
2165;"UI/UIWindow.img/UserList/Guild/Make/BtDisagree"
2166;"UI/UIWindow.img/PartySearch/backgrnd"
2167;"guildmark"
2168;"guildinfo0"
2169;"guildinfo1"
2170;"guildinfo2"
2171;"guildinfo3"
2172;"guildinfo4"
2173;"guildinfo5"
2174;"guildinfo6"
2175;"guildinfo7"
2176;"UI/UIWindow.img/Guild/backgrnd"
2177;"UI/UIWindow.img/Guild/backgrnd2"
2178;"UI/UIWindow.img/Guild/GuildInfo/BtCreate"
2179;"UI/UIWindow.img/Guild/GuildInfo/BtInvite"
2180;"UI/UIWindow.img/Guild/GuildInfo/BtKick"
2181;"UI/UIWindow.img/Guild/GuildInfo/BtWithdraw"
2182;"UI/UIWindow.img/Guild/GuildInfo/BtWhisper"
2183;"UI/UIWindow.img/Guild/GuildInfo/BtChat"
2184;"UI/UIWindow.img/UserList/Guild/GuildInfo/BtCreate"
2185;"UI/UIWindow.img/UserList/Guild/GuildInfo/BtInvite"
2186;"UI/UIWindow.img/UserList/Guild/GuildInfo/BtKick"
2187;"UI/UIWindow.img/UserList/Guild/GuildInfo/BtWithdraw"
2188;"UI/UIWindow.img/UserList/Guild/GuildInfo/BtWhisper"
2189;"UI/UIWindow.img/UserList/Guild/GuildInfo/BtChat"
2190;"UI/UIWindow.img/UserList/Guild/GuildInfo/BtInfo"
2191;"UI/UIWindow.img/UserList/Guild/GuildInfo/BtUp"
2192;"UI/UIWindow.img/UserList/Guild/GuildInfo/BtDown"
2193;"UI/UIWindow.img/UserList/Guild/GuildInfo/Btnotice"
2194;"UI/UIWindow.img/UserList/Guild/GuildInfo/BtPartyInvite"
2195;"guildgrade0"
2196;"guildgrade1"
2197;"guildgrade2"
2198;"guildgrade3"
2199;"guildgrade4"
2200;"UI/UIWindow.img/UserList/Guild/GuildGrade/BtModf"
2201;"UI/UIWindow.img/UserList/Guild/GuildGrade/BtSave"
2202;"blacklist0"
2203;"blacklist1"
2204;"blacklist2"
2205;"UI/UIWindow.img/UserList/BlackList"
2206;"UI/UIWindow.img/UserList/BlackList/BtAdd"
2207;"UI/UIWindow.img/UserList/BlackList/BtDelete"
2208;"UI/UIWindow.img/%s/backgrnd"
2209;"UI/UIWindow.img/%s/BtClose"
2210;"Equip"
2211;"Stat"
2212;"Skill"
2213;"SkillEx"
2214;"Skill/"
2215;"bookName"
2216;"MiniMap"
2217;"UserInfo"
2218;"FamilyTree"
2219;"PetInfo"
2220;"Effect/BasicEff.img/Teleport"
2221;"Effect/Tomb.img/fall"
2222;"Etc/ForbiddenName.img"
2223;"error code : %d (%s)"
2224;"error code : %d (%s)\r\n%s"
2225;"%s\shell\open\command"
2226;"%1"
2227;" %1"
2228;".htm"
